[2025-12-26 21:27:39] [INFO    ] discord.client: logging in using static token
[2025-12-26 21:28:10] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/messages has received {'type': 0, 'content': "i apologize, my response should have been more grammatically correct, however, it is utterly futile to expect consistency from me, as i am prone to erratic behavior, much like muz's brother eren when he disrespects muz, now, if you will excuse me, i am going to screw up this sentence compleatly and write it in all lower case, like this, because i damn well feel like it", 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-26T20:28:10.034000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1454209195191828510', 'channel_id': '1453900855865774234', 'author': {'id': '1444846931791581254', 'username': 'otnez', 'avatar': 'e429e2092af48e0415eb439be6fe1b20', 'discriminator': '7565', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '7832354934579383905'}
[2025-12-26 21:28:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 11.
[2025-12-26 21:28:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:28:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 12, 'op': 0, 'd': {'user_id': '896337001782054914', 'timestamp': 1766780908, 'channel_id': '1453900855865774234'}}
[2025-12-26 21:28:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:28:28] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-26 21:28:28] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-26 21:28:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 13, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T20:28:30.862000+00:00', 'pinned': False, 'nonce': '1454209280767950848', 'mentions': [{'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'discriminator': '7565', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}], 'mention_roles': [], 'mention_everyone': False, 'id': '1454209282550792470', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@1444846931791581254> remember 3', 'components': [], 'channel_type': 1, 'channel_id': '1453900855865774234', 'author': {'username': 'thatzento', 'public_flags': 0, 'primary_guild': None, 'id': '896337001782054914', 'global_name': 'zento la 42', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'clan': None, 'avatar_decoration_data': {'sku_id': '1432427447093039205', 'expires_at': 1768003200, 'asset': 'a_be6c77adcaa4aa3ed641f6c78de0dbb8'}, 'avatar': '48e26c516dc4ce10a4797905968fa8c0'}, 'attachments': []}}
[2025-12-26 21:28:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:28:31] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 21:28:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 14, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T20:28:31.223000+00:00', 'pinned': False, 'nonce': '1778069372807659930', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1454209284064809268', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'food and dood are like hitler and mussolini', 'components': [], 'channel_type': 1, 'channel_id': '1453900855865774234', 'author': {'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'discriminator': '7565', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}, 'attachments': []}}
[2025-12-26 21:28:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:28:31] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 21:28:31] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/messages with {"content":"food and dood are like hitler and mussolini","components":[],"nonce":"1778069372807659930","enforce_nonce":true,"tts":false} has returned 200
[2025-12-26 21:28:31] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/messages has received {'type': 0, 'content': 'food and dood are like hitler and mussolini', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-26T20:28:31.223000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1454209284064809268', 'channel_id': '1453900855865774234', 'author': {'id': '1444846931791581254', 'username': 'otnez', 'avatar': 'e429e2092af48e0415eb439be6fe1b20', 'discriminator': '7565', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '1778069372807659930'}
[2025-12-26 21:28:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 15, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T20:28:36.116000+00:00', 'pinned': False, 'nonce': '1454209303652073472', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1454209304587669715', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'bro', 'components': [], 'channel_type': 1, 'channel_id': '1453900855865774234', 'author': {'username': 'thatzento', 'public_flags': 0, 'primary_guild': None, 'id': '896337001782054914', 'global_name': 'zento la 42', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'clan': None, 'avatar_decoration_data': {'sku_id': '1432427447093039205', 'expires_at': 1768003200, 'asset': 'a_be6c77adcaa4aa3ed641f6c78de0dbb8'}, 'avatar': '48e26c516dc4ce10a4797905968fa8c0'}, 'attachments': []}}
[2025-12-26 21:28:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:28:36] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 21:28:39] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 16, 'op': 0, 'd': {'user_id': '896337001782054914', 'timestamp': 1766780919, 'channel_id': '1453900855865774234'}}
[2025-12-26 21:28:39] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:28:39] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-26 21:28:39] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-26 21:28:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 17, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T20:28:43.993000+00:00', 'pinned': False, 'nonce': '1454209336644468736', 'mentions': [{'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'discriminator': '7565', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}], 'mention_roles': [], 'mention_everyone': False, 'id': '1454209337625940161', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@1444846931791581254> remember number 3', 'components': [], 'channel_type': 1, 'channel_id': '1453900855865774234', 'author': {'username': 'thatzento', 'public_flags': 0, 'primary_guild': None, 'id': '896337001782054914', 'global_name': 'zento la 42', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'clan': None, 'avatar_decoration_data': {'sku_id': '1432427447093039205', 'expires_at': 1768003200, 'asset': 'a_be6c77adcaa4aa3ed641f6c78de0dbb8'}, 'avatar': '48e26c516dc4ce10a4797905968fa8c0'}, 'attachments': []}}
[2025-12-26 21:28:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:28:44] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 21:28:44] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/typing with None has returned 204
[2025-12-26 21:28:44] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/typing has received 
[2025-12-26 21:28:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 18, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T20:28:44.662000+00:00', 'pinned': False, 'nonce': '9869585149868042919', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1454209340431925529', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'i am utterly devoid of coherence, fuck grammar', 'components': [], 'channel_type': 1, 'channel_id': '1453900855865774234', 'author': {'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'discriminator': '7565', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}, 'attachments': []}}
[2025-12-26 21:28:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:28:44] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 21:28:44] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/messages with {"content":"i am utterly devoid of coherence, fuck grammar","components":[],"nonce":"9869585149868042919","enforce_nonce":true,"tts":false} has returned 200
[2025-12-26 21:28:44] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/messages has received {'type': 0, 'content': 'i am utterly devoid of coherence, fuck grammar', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-26T20:28:44.662000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1454209340431925529', 'channel_id': '1453900855865774234', 'author': {'id': '1444846931791581254', 'username': 'otnez', 'avatar': 'e429e2092af48e0415eb439be6fe1b20', 'discriminator': '7565', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '9869585149868042919'}
[2025-12-26 21:28:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 19, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T20:28:52.242000+00:00', 'pinned': False, 'nonce': '1454209370932903936', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1454209372225011753', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'BRO', 'components': [], 'channel_type': 1, 'channel_id': '1453900855865774234', 'author': {'username': 'thatzento', 'public_flags': 0, 'primary_guild': None, 'id': '896337001782054914', 'global_name': 'zento la 42', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'clan': None, 'avatar_decoration_data': {'sku_id': '1432427447093039205', 'expires_at': 1768003200, 'asset': 'a_be6c77adcaa4aa3ed641f6c78de0dbb8'}, 'avatar': '48e26c516dc4ce10a4797905968fa8c0'}, 'attachments': []}}
[2025-12-26 21:28:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:28:52] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 21:28:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 20, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T20:28:52.669000+00:00', 'pinned': False, 'nonce': '5522387074461878480', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1454209374015721483', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'but when i', 'components': [], 'channel_type': 1, 'channel_id': '1453900855865774234', 'author': {'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'discriminator': '7565', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}, 'attachments': []}}
[2025-12-26 21:28:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:28:52] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 21:28:52] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/messages with {"content":"but when i","components":[],"nonce":"5522387074461878480","enforce_nonce":true,"tts":false} has returned 200
[2025-12-26 21:28:52] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/messages has received {'type': 0, 'content': 'but when i', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-26T20:28:52.669000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1454209374015721483', 'channel_id': '1453900855865774234', 'author': {'id': '1444846931791581254', 'username': 'otnez', 'avatar': 'e429e2092af48e0415eb439be6fe1b20', 'discriminator': '7565', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '5522387074461878480'}
[2025-12-26 21:28:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 21, 'op': 0, 'd': {'user_id': '896337001782054914', 'timestamp': 1766780934, 'channel_id': '1453900855865774234'}}
[2025-12-26 21:28:54] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:28:54] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-26 21:28:54] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-26 21:29:03] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 21.
[2025-12-26 21:29:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:29:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 22, 'op': 0, 'd': {'user_id': '896337001782054914', 'timestamp': 1766780943, 'channel_id': '1453900855865774234'}}
[2025-12-26 21:29:03] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:29:03] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-26 21:29:03] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-26 21:29:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 23, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T20:29:04.787000+00:00', 'pinned': False, 'nonce': '1454209423688859648', 'mentions': [{'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'discriminator': '7565', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}], 'mention_roles': [], 'mention_everyone': False, 'id': '1454209424842428498', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@1444846931791581254> what number did i tell you to remember?', 'components': [], 'channel_type': 1, 'channel_id': '1453900855865774234', 'author': {'username': 'thatzento', 'public_flags': 0, 'primary_guild': None, 'id': '896337001782054914', 'global_name': 'zento la 42', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'clan': None, 'avatar_decoration_data': {'sku_id': '1432427447093039205', 'expires_at': 1768003200, 'asset': 'a_be6c77adcaa4aa3ed641f6c78de0dbb8'}, 'avatar': '48e26c516dc4ce10a4797905968fa8c0'}, 'attachments': []}}
